Method,Metric,Value,source_target_ratio,source_size,target_size
Mean_Matching,W1_to_target,0.402649109671191,2,300,150
OT_Calibration,XGBoost,0.3883833321636167,2,300,150
OT_Calibration,KRR,0.4091627549378605,2,300,150
OT_Calibration,NN,0.4286137385426244,2,300,150
OT_Calibration,W1_to_target,0.2171941985824022,2,300,150
TLCQM,XGBoost,0.3036986196069175,2,300,150
TLCQM,KRR,0.3133042323344215,2,300,150
TLCQM,NN,0.31493885006501,2,300,150
TLCQM,W1_to_target,0.0449271043396197,2,300,150
TLCQM,AvgPinball,0.182117433952978,2,300,150
TLCQM,CRPS,0.3328508082284089,2,300,150
Engression_Only,XGBoost,2.886470632970606,5,750,150
Engression_Only,KRR,1.1807015383844826,5,750,150
Engression_Only,NN,1.8223308093527035,5,750,150
Engression_Only,W1_to_target,1.913471695701333,5,750,150
Mean_Matching,XGBoost,0.3228999913581405,5,750,150
Mean_Matching,KRR,0.3183395463962059,5,750,150
Mean_Matching,NN,0.3144463282453325,5,750,150
Mean_Matching,W1_to_target,0.3574315146209211,5,750,150
OT_Calibration,XGBoost,0.3975926234449579,5,750,150
OT_Calibration,KRR,0.4377599047191179,5,750,150
OT_Calibration,NN,0.4485521851840678,5,750,150
OT_Calibration,W1_to_target,0.7040223754523267,5,750,150
TLCQM,XGBoost,0.3234320519621491,5,750,150
TLCQM,KRR,0.3186065740855495,5,750,150
TLCQM,NN,0.3116986064001478,5,750,150
TLCQM,W1_to_target,0.0425496967261648,5,750,150
TLCQM,AvgPinball,0.1770262200041651,5,750,150
TLCQM,CRPS,0.3233231310951836,5,750,150
Engression_Only,XGBoost,2.8081118237896137,10,1500,150
Engression_Only,KRR,1.7353420057285682,10,1500,150
Engression_Only,NN,2.581152456005715,10,1500,150
Engression_Only,W1_to_target,1.952194976791215,10,1500,150
Mean_Matching,XGBoost,0.3156706169885554,10,1500,150
Mean_Matching,KRR,0.2969830250506474,10,1500,150
Mean_Matching,NN,0.3044907132351458,10,1500,150
Mean_Matching,W1_to_target,0.2341960142418977,10,1500,150
OT_Calibration,XGBoost,0.4200580525625246,10,1500,150
OT_Calibration,KRR,0.4624314258876949,10,1500,150
OT_Calibration,NN,0.4298437953251144,10,1500,150
OT_Calibration,W1_to_target,0.5544067432306363,10,1500,150
TLCQM,XGBoost,0.3145668197219298,10,1500,150
TLCQM,KRR,0.2970473477677741,10,1500,150
TLCQM,NN,0.3043407829213019,10,1500,150
TLCQM,W1_to_target,0.041342978485616,10,1500,150
TLCQM,AvgPinball,0.1789930432789789,10,1500,150
TLCQM,CRPS,0.3269058420037582,10,1500,150
Engression_Only,XGBoost,3.2514180296631494,15,2250,150
Engression_Only,KRR,2.36738325444357,15,2250,150
Engression_Only,NN,3.364615322874507,15,2250,150
Engression_Only,W1_to_target,1.961564560878727,15,2250,150
Mean_Matching,XGBoost,0.2986337069002167,15,2250,150
Mean_Matching,KRR,0.2941903075491369,15,2250,150
Mean_Matching,NN,0.2926545689264724,15,2250,150
Mean_Matching,W1_to_target,0.3790452594479288,15,2250,150
OT_Calibration,XGBoost,0.5182467009873398,15,2250,150
OT_Calibration,KRR,0.5678168543693749,15,2250,150
OT_Calibration,NN,0.6122082476186651,15,2250,150
OT_Calibration,W1_to_target,0.2928996824467837,15,2250,150
TLCQM,XGBoost,0.2974835239800115,15,2250,150
TLCQM,KRR,0.2970937426201401,15,2250,150
TLCQM,NN,0.2910155507748567,15,2250,150
TLCQM,W1_to_target,0.0404107077116433,15,2250,150
TLCQM,AvgPinball,0.1750446036373754,15,2250,150
TLCQM,CRPS,0.3198703563652735,15,2250,150
Engression_Only,XGBoost,4.185621193838936,20,3000,150
Engression_Only,KRR,3.4666826222714584,20,3000,150
Engression_Only,NN,4.589980547736764,20,3000,150
Engression_Only,W1_to_target,1.986283084609508,20,3000,150
Mean_Matching,XGBoost,0.3107222848700429,20,3000,150
Mean_Matching,KRR,0.300336239231523,20,3000,150
Mean_Matching,NN,0.3056823008242849,20,3000,150
Mean_Matching,W1_to_target,0.3640747484896112,20,3000,150
OT_Calibration,XGBoost,0.664186773986333,20,3000,150
OT_Calibration,KRR,0.6923529297615769,20,3000,150
OT_Calibration,NN,0.7573593680432791,20,3000,150
OT_Calibration,W1_to_target,0.5391388847745007,20,3000,150
TLCQM,XGBoost,0.3165207950770184,20,3000,150
TLCQM,KRR,0.3159858898903792,20,3000,150
TLCQM,NN,0.3156714146829371,20,3000,150
TLCQM,W1_to_target,0.0425499361693148,20,3000,150
TLCQM,AvgPinball,0.1775637615421201,20,3000,150
TLCQM,CRPS,0.3251867121351209,20,3000,150
Engression_Only,XGBoost,3.6736631832998015,30,4500,150
Engression_Only,KRR,2.946357357275914,30,4500,150
Engression_Only,NN,4.033374267497774,30,4500,150
Engression_Only,W1_to_target,1.974536737284484,30,4500,150
Mean_Matching,XGBoost,0.3014430579615187,30,4500,150
Mean_Matching,KRR,0.2933800524990259,30,4500,150
Mean_Matching,NN,0.2990490644617234,30,4500,150
Mean_Matching,W1_to_target,0.3829796944449018,30,4500,150
OT_Calibration,XGBoost,0.6160228733363359,30,4500,150
OT_Calibration,KRR,0.6074688444304683,30,4500,150
OT_Calibration,NN,0.652175985023531,30,4500,150
OT_Calibration,W1_to_target,0.2755768892351277,30,4500,150
TLCQM,XGBoost,0.3109279063701123,30,4500,150
TLCQM,KRR,0.2907334444035228,30,4500,150
TLCQM,NN,0.3021522002479961,30,4500,150
TLCQM,W1_to_target,0.0447151819719424,30,4500,150
TLCQM,AvgPinball,0.1767348078577282,30,4500,150
TLCQM,CRPS,0.3233514186512101,30,4500,150
Engression_Only,XGBoost,0.9098900739651236,1,50,50
Engression_Only,KRR,0.8137907647638304,1,50,50
Engression_Only,NN,0.6972506295249631,1,50,50
Engression_Only,W1_to_target,1.958336307428408,1,50,50
Mean_Matching,XGBoost,0.2932381316306696,1,50,50
Mean_Matching,KRR,0.3280745449918204,1,50,50
Mean_Matching,NN,0.3261964101478369,1,50,50
Mean_Matching,W1_to_target,0.2963281467883116,1,50,50
OT_Calibration,XGBoost,0.303167898658454,1,50,50
OT_Calibration,KRR,0.3488249913405385,1,50,50
OT_Calibration,NN,0.3588777756988965,1,50,50
OT_Calibration,W1_to_target,0.2537586385298879,1,50,50
TLCQM,XGBoost,0.2865061957678618,1,50,50
TLCQM,KRR,0.3361775503799087,1,50,50
TLCQM,NN,0.3473906929144082,1,50,50
TLCQM,W1_to_target,0.0941495994957421,1,50,50
TLCQM,AvgPinball,0.1675950004333262,1,50,50
TLCQM,CRPS,0.3062044123338679,1,50,50
Engression_Only,XGBoost,2.6290488113496844,2,100,50
Engression_Only,KRR,1.1625398414246098,2,100,50
Engression_Only,NN,3.018499138176423,2,100,50
Engression_Only,W1_to_target,1.9585623291896397,2,100,50
Mean_Matching,XGBoost,0.3061204673721872,2,100,50
Mean_Matching,KRR,0.337027664152869,2,100,50
Mean_Matching,NN,0.3221612811751744,2,100,50
Mean_Matching,W1_to_target,0.3493320089099423,2,100,50
OT_Calibration,XGBoost,0.3290683934314158,2,100,50
OT_Calibration,KRR,0.3841148451306226,2,100,50
OT_Calibration,NN,0.4623499759687229,2,100,50
OT_Calibration,W1_to_target,0.25427016867086,2,100,50
TLCQM,XGBoost,0.3358229683082665,2,100,50
TLCQM,KRR,0.3665481229373263,2,100,50
TLCQM,NN,0.383328374546094,2,100,50
TLCQM,W1_to_target,0.0742057228813283,2,100,50
TLCQM,AvgPinball,0.1877860273537796,2,100,50
TLCQM,CRPS,0.3441947660584074,2,100,50
Engression_Only,XGBoost,2.992617267073229,5,250,50
Engression_Only,KRR,1.014906713585498,5,250,50
Engression_Only,NN,2.709496807763818,5,250,50
Engression_Only,W1_to_target,1.93144149576515,5,250,50
Mean_Matching,XGBoost,0.2868390745727537,5,250,50
Mean_Matching,KRR,0.3262795244349831,5,250,50
Mean_Matching,NN,0.3165217025957949,5,250,50
Mean_Matching,W1_to_target,0.2949253021334437,5,250,50
OT_Calibration,XGBoost,0.6866231897817888,5,250,50
OT_Calibration,KRR,0.410326516449246,5,250,50
OT_Calibration,NN,0.3948917962634206,5,250,50
OT_Calibration,W1_to_target,0.7938257508869409,5,250,50
TLCQM,XGBoost,0.2950809371509281,5,250,50
TLCQM,KRR,0.3262114642391749,5,250,50
TLCQM,NN,0.3006554365400861,5,250,50
TLCQM,W1_to_target,0.0750381483357228,5,250,50
TLCQM,AvgPinball,0.1678804088734317,5,250,50
TLCQM,CRPS,0.3063540259703619,5,250,50
Engression_Only,XGBoost,3.3307606623833563,10,500,50
Engression_Only,KRR,1.1918160728442206,10,500,50
Engression_Only,NN,2.686577492914675,10,500,50
Engression_Only,W1_to_target,1.9658375447927996,10,500,50
Mean_Matching,XGBoost,0.3050419009866432,10,500,50
Mean_Matching,KRR,0.3362296232457539,10,500,50
Mean_Matching,NN,0.3231591027464851,10,500,50
Mean_Matching,W1_to_target,0.3115371286506684,10,500,50
OT_Calibration,XGBoost,0.4110989966378333,10,500,50
OT_Calibration,KRR,0.4476741112254402,10,500,50
OT_Calibration,NN,0.4174213608873041,10,500,50
OT_Calibration,W1_to_target,0.5425127537190634,10,500,50
TLCQM,XGBoost,0.3041639437005789,10,500,50
TLCQM,KRR,0.3346717528707927,10,500,50
TLCQM,NN,0.3245634434769968,10,500,50
TLCQM,W1_to_target,0.079523780410985,10,500,50
TLCQM,AvgPinball,0.1700020161722548,10,500,50
TLCQM,CRPS,0.3101544621143589,10,500,50
Engression_Only,XGBoost,3.3434849234147395,15,750,50
Engression_Only,KRR,1.8531905472946704,15,750,50
Engression_Only,NN,2.8811323221959464,15,750,50
Engression_Only,W1_to_target,1.9781521172681884,15,750,50
Mean_Matching,XGBoost,0.2924385959586588,15,750,50
Mean_Matching,KRR,0.3150761623078374,15,750,50
Mean_Matching,NN,0.3010075615723777,15,750,50
Mean_Matching,W1_to_target,0.2683540828355606,15,750,50
OT_Calibration,XGBoost,0.4569054508024903,15,750,50
OT_Calibration,KRR,0.5408631499990594,15,750,50
OT_Calibration,NN,0.5076581376936241,15,750,50
OT_Calibration,W1_to_target,0.2983093520406968,15,750,50
TLCQM,XGBoost,0.3136941163319424,15,750,50
TLCQM,KRR,0.3133673823833305,15,750,50
TLCQM,NN,0.3339209229835584,15,750,50
TLCQM,W1_to_target,0.0694745005911502,15,750,50
TLCQM,AvgPinball,0.1661683520610252,15,750,50
TLCQM,CRPS,0.3030207517440366,15,750,50
Engression_Only,XGBoost,3.363535738397469,20,1000,50
Engression_Only,KRR,2.011827910047625,20,1000,50
Engression_Only,NN,2.918234569170588,20,1000,50
Engression_Only,W1_to_target,1.91925426156706,20,1000,50
Mean_Matching,XGBoost,0.293520344115387,20,1000,50
Mean_Matching,KRR,0.3040281146797833,20,1000,50
Mean_Matching,NN,0.3027759891687578,20,1000,50
Mean_Matching,W1_to_target,0.314286450522758,20,1000,50
OT_Calibration,XGBoost,0.462156461298297,20,1000,50
OT_Calibration,KRR,0.5420433840584407,20,1000,50
OT_Calibration,NN,0.5207405398680154,20,1000,50
OT_Calibration,W1_to_target,0.2657515672676462,20,1000,50
TLCQM,XGBoost,0.2957586907240421,20,1000,50
TLCQM,KRR,0.306123071602372,20,1000,50
TLCQM,NN,0.3059634780999009,20,1000,50
TLCQM,W1_to_target,0.0837322818487832,20,1000,50
TLCQM,AvgPinball,0.1621917597922595,20,1000,50
TLCQM,CRPS,0.2966589159283727,20,1000,50
Engression_Only,XGBoost,3.5709203899000093,30,1500,50
Engression_Only,KRR,2.6419595564219884,30,1500,50
Engression_Only,NN,3.302315855709672,30,1500,50
Engression_Only,W1_to_target,1.967955275834636,30,1500,50
Mean_Matching,XGBoost,0.3112821989904971,30,1500,50
Mean_Matching,KRR,0.3090835267818016,30,1500,50
Mean_Matching,NN,0.3145427597156096,30,1500,50
Mean_Matching,W1_to_target,0.2245024521227231,30,1500,50
OT_Calibration,XGBoost,0.5092404199894849,30,1500,50
OT_Calibration,KRR,0.6869078736545247,30,1500,50
OT_Calibration,NN,0.6039223829928969,30,1500,50
OT_Calibration,W1_to_target,0.2237832442967585,30,1500,50
TLCQM,XGBoost,0.3086210158721745,30,1500,50
TLCQM,KRR,0.3146424916980936,30,1500,50
TLCQM,NN,0.3089079281106158,30,1500,50
TLCQM,W1_to_target,0.0828797821084783,30,1500,50
TLCQM,AvgPinball,0.1662021748246623,30,1500,50
TLCQM,CRPS,0.3034580844460356,30,1500,50
Engression_Only,XGBoost,0.7384541885819761,1,100,100
Engression_Only,KRR,0.6559839169355576,1,100,100
Engression_Only,NN,0.7001214997236217,1,100,100
Engression_Only,W1_to_target,1.96205176120884,1,100,100
Mean_Matching,XGBoost,0.3104606556194502,1,100,100
Mean_Matching,KRR,0.3367004874287132,1,100,100
Mean_Matching,NN,0.3373757227829094,1,100,100
Mean_Matching,W1_to_target,0.3578956615148335,1,100,100
OT_Calibration,XGBoost,0.3366241985452386,1,100,100
OT_Calibration,KRR,0.353158290636775,1,100,100
OT_Calibration,NN,0.3450509166841927,1,100,100
OT_Calibration,W1_to_target,0.6209160745534654,1,100,100
TLCQM,XGBoost,0.3244448247697843,1,100,100
TLCQM,KRR,0.3508404480899013,1,100,100
TLCQM,NN,0.358652156765224,1,100,100
TLCQM,W1_to_target,0.0396988255605689,1,100,100
TLCQM,AvgPinball,0.167256322815383,1,100,100
TLCQM,CRPS,0.3066101026611014,1,100,100
Engression_Only,XGBoost,2.2374949194663385,2,200,100
Engression_Only,KRR,0.7614967557564013,2,200,100
Engression_Only,NN,0.8777017072701503,2,200,100
Engression_Only,W1_to_target,1.9335392320617404,2,200,100
Mean_Matching,XGBoost,0.2941488377384584,2,200,100
Mean_Matching,KRR,0.3134568249360904,2,200,100
Mean_Matching,NN,0.3171453262310348,2,200,100
Mean_Matching,W1_to_target,0.3483315026377414,2,200,100
OT_Calibration,XGBoost,0.3959000400658453,2,200,100
OT_Calibration,KRR,0.3688217919773953,2,200,100
OT_Calibration,NN,0.3815106225889759,2,200,100
OT_Calibration,W1_to_target,0.7565433814395129,2,200,100
TLCQM,XGBoost,0.3019654556639168,2,200,100
TLCQM,KRR,0.3144329132938959,2,200,100
TLCQM,NN,0.3115397849351813,2,200,100
TLCQM,W1_to_target,0.0407683414205062,2,200,100
TLCQM,AvgPinball,0.1614016494159575,2,200,100
TLCQM,CRPS,0.2947130807623934,2,200,100
Engression_Only,XGBoost,2.6866666947076707,5,500,100
Engression_Only,KRR,1.0280524428885474,5,500,100
Engression_Only,NN,2.4304528927283675,5,500,100
Engression_Only,W1_to_target,1.9379200470446885,5,500,100
Mean_Matching,XGBoost,0.2973143429437709,5,500,100
Mean_Matching,KRR,0.3114701662847381,5,500,100
Mean_Matching,NN,0.3210161010477306,5,500,100
Mean_Matching,W1_to_target,0.345495192076137,5,500,100
OT_Calibration,XGBoost,0.3682059515906636,5,500,100
OT_Calibration,KRR,0.3794900388997587,5,500,100
OT_Calibration,NN,0.3764955768705843,5,500,100
OT_Calibration,W1_to_target,0.5799939006096283,5,500,100
TLCQM,XGBoost,0.3148553358636691,5,500,100
TLCQM,KRR,0.314237282448676,5,500,100
TLCQM,NN,0.3376742458834955,5,500,100
TLCQM,W1_to_target,0.0399350903859175,5,500,100
TLCQM,AvgPinball,0.1632775119073198,5,500,100
TLCQM,CRPS,0.298362519906123,5,500,100
Engression_Only,XGBoost,3.013190703966894,10,1000,100
Engression_Only,KRR,1.595032669094205,10,1000,100
Engression_Only,NN,3.229018720067603,10,1000,100
Engression_Only,W1_to_target,1.917004075660052,10,1000,100
Mean_Matching,XGBoost,0.3015603586448667,10,1000,100
Mean_Matching,KRR,0.320503170755346,10,1000,100
Mean_Matching,NN,0.3135996614566184,10,1000,100
Mean_Matching,W1_to_target,0.3228657577570254,10,1000,100
OT_Calibration,XGBoost,0.4590139202848891,10,1000,100
OT_Calibration,KRR,0.5069457254083174,10,1000,100
OT_Calibration,NN,0.4918214167740367,10,1000,100
OT_Calibration,W1_to_target,0.2716423856124451,10,1000,100
TLCQM,XGBoost,0.3373545047833288,10,1000,100
TLCQM,KRR,0.3446713037251543,10,1000,100
TLCQM,NN,0.3405856821638671,10,1000,100
TLCQM,W1_to_target,0.0398492752701981,10,1000,100
TLCQM,AvgPinball,0.1577683679154873,10,1000,100
TLCQM,CRPS,0.2886624242046827,10,1000,100
Engression_Only,XGBoost,3.434653229311898,15,1500,100
Engression_Only,KRR,2.1969204860935405,15,1500,100
Engression_Only,NN,3.7466956943202048,15,1500,100
Engression_Only,W1_to_target,1.9839361498711243,15,1500,100
Mean_Matching,XGBoost,0.3308585943669731,15,1500,100
Mean_Matching,KRR,0.3208329077717759,15,1500,100
Mean_Matching,NN,0.3304697459517363,15,1500,100
Mean_Matching,W1_to_target,0.1830251345214544,15,1500,100
OT_Calibration,XGBoost,0.4332849417691776,15,1500,100
OT_Calibration,KRR,0.5796460921501516,15,1500,100
OT_Calibration,NN,0.5397461334749504,15,1500,100
OT_Calibration,W1_to_target,0.241860630524952,15,1500,100
TLCQM,XGBoost,0.3264994165219033,15,1500,100
TLCQM,KRR,0.334602680258881,15,1500,100
TLCQM,NN,0.3342596236279517,15,1500,100
TLCQM,W1_to_target,0.039801660877081,15,1500,100
TLCQM,AvgPinball,0.1566914613350774,15,1500,100
TLCQM,CRPS,0.2867361038485534,15,1500,100
Engression_Only,XGBoost,3.913658515209327,20,2000,100
Engression_Only,KRR,2.5632982771962283,20,2000,100
Engression_Only,NN,4.210616463488417,20,2000,100
Engression_Only,W1_to_target,1.9666367321310496,20,2000,100
Mean_Matching,XGBoost,0.3255502652658752,20,2000,100
Mean_Matching,KRR,0.3216033932782677,20,2000,100
Mean_Matching,NN,0.3214287318232769,20,2000,100
Mean_Matching,W1_to_target,0.1297964161386993,20,2000,100
OT_Calibration,XGBoost,0.5143772861528012,20,2000,100
OT_Calibration,KRR,0.5775542091266809,20,2000,100
OT_Calibration,NN,0.6107290916094554,20,2000,100
OT_Calibration,W1_to_target,0.2653870443917669,20,2000,100
TLCQM,XGBoost,0.3120620343289454,20,2000,100
TLCQM,KRR,0.3154347355740928,20,2000,100
TLCQM,NN,0.3138420689841039,20,2000,100
TLCQM,W1_to_target,0.0401004367354239,20,2000,100
TLCQM,AvgPinball,0.1538285742000965,20,2000,100
TLCQM,CRPS,0.2817806365895428,20,2000,100
Engression_Only,XGBoost,3.046388874054234,30,3000,100
Engression_Only,KRR,2.4387818042290745,30,3000,100
Engression_Only,NN,3.334803740559777,30,3000,100
Engression_Only,W1_to_target,1.9656680413843368,30,3000,100
Mean_Matching,XGBoost,0.3155325446922774,30,3000,100
Mean_Matching,KRR,0.3201450414305791,30,3000,100
Mean_Matching,NN,0.3202489792119384,30,3000,100
Mean_Matching,W1_to_target,0.3742462139065548,30,3000,100
OT_Calibration,XGBoost,0.5413239915653999,30,3000,100
OT_Calibration,KRR,0.6847901063137349,30,3000,100
OT_Calibration,NN,0.6928579474283827,30,3000,100
OT_Calibration,W1_to_target,0.323862360263151,30,3000,100
TLCQM,XGBoost,0.3584271244955995,30,3000,100
TLCQM,KRR,0.3659395358544807,30,3000,100
TLCQM,NN,0.3650788800023935,30,3000,100
TLCQM,W1_to_target,0.0406448514248123,30,3000,100
TLCQM,AvgPinball,0.1606397116830212,30,3000,100
TLCQM,CRPS,0.2943139103931124,30,3000,100
Engression_Only,XGBoost,0.8750106953316071,1,150,150
Engression_Only,KRR,0.6085011751544351,1,150,150
Engression_Only,NN,0.6729247303442202,1,150,150
Engression_Only,W1_to_target,1.9514325967846124,1,150,150
Mean_Matching,XGBoost,0.3059447371727057,1,150,150
Mean_Matching,KRR,0.3033120897502703,1,150,150
Mean_Matching,NN,0.2990870347660733,1,150,150
Mean_Matching,W1_to_target,0.2832876566337233,1,150,150
OT_Calibration,XGBoost,0.3614913185667289,1,150,150
OT_Calibration,KRR,0.3291562618220344,1,150,150
OT_Calibration,NN,0.3466713677926855,1,150,150
OT_Calibration,W1_to_target,0.2887023210403354,1,150,150
TLCQM,XGBoost,0.3000796681706605,1,150,150
TLCQM,KRR,0.3039351810471896,1,150,150
TLCQM,NN,0.2998885710033816,1,150,150
TLCQM,W1_to_target,0.0474005594852107,1,150,150
TLCQM,AvgPinball,0.1829051470067471,1,150,150
TLCQM,CRPS,0.3338168922956731,1,150,150
Engression_Only,XGBoost,2.261859747713804,2,300,150
Engression_Only,KRR,0.7494334328861729,2,300,150
Engression_Only,NN,0.7783709926130569,2,300,150
Engression_Only,W1_to_target,1.878176149997516,2,300,150
Mean_Matching,XGBoost,0.2927245477719181,2,300,150
Mean_Matching,KRR,0.3016507178574401,2,300,150
Mean_Matching,NN,0.2941210708780938,2,300,150
Mean_Matching,W1_to_target,0.3628663785932476,2,300,150
OT_Calibration,XGBoost,0.388766675428048,2,300,150
OT_Calibration,KRR,0.3816238329270527,2,300,150
OT_Calibration,NN,0.3789230731805468,2,300,150
OT_Calibration,W1_to_target,0.58217385975512,2,300,150
TLCQM,XGBoost,0.2913449995115854,2,300,150
TLCQM,KRR,0.3049920647990223,2,300,150
TLCQM,NN,0.2901249531333491,2,300,150
TLCQM,W1_to_target,0.0484927189361165,2,300,150
TLCQM,AvgPinball,0.1879672950320967,2,300,150
TLCQM,CRPS,0.3432544865309801,2,300,150
Engression_Only,XGBoost,2.2908657375728345,5,750,150
Engression_Only,KRR,1.0453039520858072,5,750,150
Engression_Only,NN,2.6435784214670397,5,750,150
Engression_Only,W1_to_target,2.003003679546246,5,750,150
Mean_Matching,XGBoost,0.311240712734814,5,750,150
Mean_Matching,KRR,0.310094130889752,5,750,150
Mean_Matching,NN,0.311088352262137,5,750,150
Mean_Matching,W1_to_target,0.4262205066425212,5,750,150
OT_Calibration,XGBoost,0.42702225485202,5,750,150
OT_Calibration,KRR,0.451190631976335,5,750,150
OT_Calibration,NN,0.4667224019850639,5,750,150
OT_Calibration,W1_to_target,0.7225464661756705,5,750,150
TLCQM,XGBoost,0.3097502927270178,5,750,150
TLCQM,KRR,0.3112158315745671,5,750,150
TLCQM,NN,0.3147152257557853,5,750,150
TLCQM,W1_to_target,0.0520896973317005,5,750,150
TLCQM,AvgPinball,0.1855800472426595,5,750,150
TLCQM,CRPS,0.3388996298901701,5,750,150
Engression_Only,XGBoost,3.285991941623648,10,1500,150
Engression_Only,KRR,1.7380369496283137,10,1500,150
Engression_Only,NN,3.120628892587182,10,1500,150
Engression_Only,W1_to_target,1.9905964620541132,10,1500,150
Mean_Matching,XGBoost,0.2951520948333597,10,1500,150
Mean_Matching,KRR,0.2838085221862015,10,1500,150
Mean_Matching,NN,0.2927294176886091,10,1500,150
Mean_Matching,W1_to_target,0.4077960621598851,10,1500,150
OT_Calibration,XGBoost,0.4206386498671174,10,1500,150
OT_Calibration,KRR,0.4920680981027526,10,1500,150
OT_Calibration,NN,0.5001789728239697,10,1500,150
OT_Calibration,W1_to_target,0.4308425116027847,10,1500,150
