Method,MSE,source_size,target_size,alpha
KRR_Mixup_Comb,0.7732173371025789,1500,150,0.5
NN_Mixup_Comb,0.4327216969108058,1500,150,0.5
XGBoost_Mixup_Comb,0.3414535371495341,1500,150,0.6
KRR_Mixup_Comb,0.8777950407958519,1500,150,0.6
NN_Mixup_Comb,0.4482753984791036,1500,150,0.6
XGBoost_Mixup_Comb,0.3391698588976182,1500,150,0.8
KRR_Mixup_Comb,0.829538409242482,1500,150,0.8
NN_Mixup_Comb,0.4286151603918376,1500,150,0.8
XGBoost_Mixup_Comb,0.3635268825804849,2250,150,0.2
KRR_Mixup_Comb,1.992623910774894,2250,150,0.2
NN_Mixup_Comb,0.4623409382612878,2250,150,0.2
XGBoost_Mixup_Comb,0.3545369291327886,2250,150,0.4
KRR_Mixup_Comb,1.4698999917926945,2250,150,0.4
NN_Mixup_Comb,0.4264648671166808,2250,150,0.4
XGBoost_Mixup_Comb,0.3615396377515958,2250,150,0.5
KRR_Mixup_Comb,0.782524368620751,2250,150,0.5
NN_Mixup_Comb,0.4340150556096379,2250,150,0.5
XGBoost_Mixup_Comb,0.3586037094517369,2250,150,0.6
KRR_Mixup_Comb,0.9210852780030104,2250,150,0.6
NN_Mixup_Comb,0.4477597642214869,2250,150,0.6
XGBoost_Mixup_Comb,0.3566087833611967,2250,150,0.8
KRR_Mixup_Comb,0.8460163412639639,2250,150,0.8
NN_Mixup_Comb,0.4380502434087787,2250,150,0.8
XGBoost_Mixup_Comb,0.3403444351862582,3000,150,0.2
KRR_Mixup_Comb,1.7527305009597904,3000,150,0.2
NN_Mixup_Comb,0.4396639256171511,3000,150,0.2
XGBoost_Mixup_Comb,0.337141052251586,3000,150,0.4
KRR_Mixup_Comb,1.344025071636121,3000,150,0.4
NN_Mixup_Comb,0.410138185266426,3000,150,0.4
XGBoost_Mixup_Comb,0.3417987089064805,3000,150,0.5
KRR_Mixup_Comb,0.6865721784603703,3000,150,0.5
NN_Mixup_Comb,0.4095277706586313,3000,150,0.5
XGBoost_Mixup_Comb,0.3410281265942222,3000,150,0.6
KRR_Mixup_Comb,0.8138500743902229,3000,150,0.6
NN_Mixup_Comb,0.4216443264949056,3000,150,0.6
XGBoost_Mixup_Comb,0.3327947270555696,3000,150,0.8
KRR_Mixup_Comb,0.7579130417301294,3000,150,0.8
NN_Mixup_Comb,0.4120327617567544,3000,150,0.8
XGBoost_Mixup_Comb,0.3479264874003637,4500,150,0.2
KRR_Mixup_Comb,2.054425596543154,4500,150,0.2
NN_Mixup_Comb,0.4523450915827589,4500,150,0.2
XGBoost_Mixup_Comb,0.3440169322641982,4500,150,0.4
KRR_Mixup_Comb,1.4346660731108232,4500,150,0.4
NN_Mixup_Comb,0.4313772377626574,4500,150,0.4
XGBoost_Mixup_Comb,0.3477116593010946,4500,150,0.5
KRR_Mixup_Comb,0.7789902915683375,4500,150,0.5
NN_Mixup_Comb,0.4227523713581081,4500,150,0.5
XGBoost_Mixup_Comb,0.3498818697949649,4500,150,0.6
KRR_Mixup_Comb,0.8581363668328122,4500,150,0.6
NN_Mixup_Comb,0.4335928319636086,4500,150,0.6
XGBoost_Mixup_Comb,0.3416069644367214,4500,150,0.8
KRR_Mixup_Comb,0.8704390425457926,4500,150,0.8
NN_Mixup_Comb,0.4329578535193955,4500,150,0.8
XGBoost_Mixup_Comb,0.3552287717259743,50,50,0.2
KRR_Mixup_Comb,0.8826905723698044,50,50,0.2
NN_Mixup_Comb,0.4596656317479449,50,50,0.2
XGBoost_Mixup_Comb,0.3754841317576047,50,50,0.4
KRR_Mixup_Comb,0.8143357521237412,50,50,0.4
NN_Mixup_Comb,0.4392836701136119,50,50,0.4
XGBoost_Mixup_Comb,0.3861410880153293,50,50,0.5
KRR_Mixup_Comb,0.9096056023336464,50,50,0.5
NN_Mixup_Comb,0.4485764211016754,50,50,0.5
XGBoost_Mixup_Comb,0.3704278336340932,50,50,0.6
KRR_Mixup_Comb,0.7642126556399426,50,50,0.6
NN_Mixup_Comb,0.4547226948685346,50,50,0.6
XGBoost_Mixup_Comb,0.3566433929523805,50,50,0.8
KRR_Mixup_Comb,0.6180163871265052,50,50,0.8
NN_Mixup_Comb,0.4076983613164093,50,50,0.8
XGBoost_Mixup_Comb,0.3561344288026519,100,50,0.2
KRR_Mixup_Comb,0.8805459644628806,100,50,0.2
NN_Mixup_Comb,0.4506518603161119,100,50,0.2
XGBoost_Mixup_Comb,0.3800912736076646,100,50,0.4
KRR_Mixup_Comb,0.810075948050898,100,50,0.4
NN_Mixup_Comb,0.4323229973323577,100,50,0.4
XGBoost_Mixup_Comb,0.393164936486196,100,50,0.5
KRR_Mixup_Comb,0.8873965154254132,100,50,0.5
NN_Mixup_Comb,0.4460540661509337,100,50,0.5
XGBoost_Mixup_Comb,0.3800620013565735,100,50,0.6
KRR_Mixup_Comb,0.761298181281871,100,50,0.6
NN_Mixup_Comb,0.4507347889956865,100,50,0.6
XGBoost_Mixup_Comb,0.357599239134555,100,50,0.8
KRR_Mixup_Comb,0.6020457559189207,100,50,0.8
NN_Mixup_Comb,0.4019119662493068,100,50,0.8
XGBoost_Mixup_Comb,0.3636804428132533,250,50,0.2
KRR_Mixup_Comb,0.8889105839595435,250,50,0.2
NN_Mixup_Comb,0.4597809466215211,250,50,0.2
XGBoost_Mixup_Comb,0.3709608142222065,250,50,0.4
KRR_Mixup_Comb,0.8037745276740819,250,50,0.4
NN_Mixup_Comb,0.4317076057512566,250,50,0.4
XGBoost_Mixup_Comb,0.3877608431490719,250,50,0.5
KRR_Mixup_Comb,0.8922865666060291,250,50,0.5
NN_Mixup_Comb,0.4447708045838103,250,50,0.5
XGBoost_Mixup_Comb,0.3780705856733489,250,50,0.6
KRR_Mixup_Comb,0.7838533602405364,250,50,0.6
NN_Mixup_Comb,0.4448417153444056,250,50,0.6
XGBoost_Mixup_Comb,0.3548783392497944,250,50,0.8
KRR_Mixup_Comb,0.6155229573367411,250,50,0.8
NN_Mixup_Comb,0.4029045407054586,250,50,0.8
XGBoost_Mixup_Comb,0.364272880151817,500,50,0.2
KRR_Mixup_Comb,0.9558417740242644,500,50,0.2
NN_Mixup_Comb,0.4633587443783762,500,50,0.2
XGBoost_Mixup_Comb,0.375143949402919,500,50,0.4
KRR_Mixup_Comb,0.8319587039190237,500,50,0.4
NN_Mixup_Comb,0.44040397444126,500,50,0.4
XGBoost_Mixup_Comb,0.3863978762790988,500,50,0.5
KRR_Mixup_Comb,0.9711700072826274,500,50,0.5
NN_Mixup_Comb,0.4490041336915289,500,50,0.5
XGBoost_Mixup_Comb,0.3766052642853992,500,50,0.6
KRR_Mixup_Comb,0.8212915702542938,500,50,0.6
NN_Mixup_Comb,0.4551880036575974,500,50,0.6
XGBoost_Mixup_Comb,0.3573577342300505,500,50,0.8
KRR_Mixup_Comb,0.6315540795788795,500,50,0.8
NN_Mixup_Comb,0.4111968249404393,500,50,0.8
XGBoost_Mixup_Comb,0.3622717729793142,750,50,0.2
KRR_Mixup_Comb,0.9881955799807114,750,50,0.2
NN_Mixup_Comb,0.4540261638080212,750,50,0.2
XGBoost_Mixup_Comb,0.3795994756721405,750,50,0.4
KRR_Mixup_Comb,0.8332746961791505,750,50,0.4
NN_Mixup_Comb,0.4328098163982665,750,50,0.4
XGBoost_Mixup_Comb,0.392979416815679,750,50,0.5
KRR_Mixup_Comb,1.0029303870646835,750,50,0.5
NN_Mixup_Comb,0.4470888524219937,750,50,0.5
XGBoost_Mixup_Comb,0.3811080376698816,750,50,0.6
KRR_Mixup_Comb,0.8055593850806292,750,50,0.6
NN_Mixup_Comb,0.4414751222889774,750,50,0.6
XGBoost_Mixup_Comb,0.3662956520069986,750,50,0.8
KRR_Mixup_Comb,0.6388084244573412,750,50,0.8
NN_Mixup_Comb,0.4071326912405598,750,50,0.8
XGBoost_Mixup_Comb,0.3456659521232045,1000,50,0.2
KRR_Mixup_Comb,0.9676693373708276,1000,50,0.2
NN_Mixup_Comb,0.4522803528622542,1000,50,0.2
XGBoost_Mixup_Comb,0.3674315822366036,1000,50,0.4
KRR_Mixup_Comb,0.8032205821153522,1000,50,0.4
NN_Mixup_Comb,0.4352649838906967,1000,50,0.4
XGBoost_Mixup_Comb,0.3798929526368989,1000,50,0.5
KRR_Mixup_Comb,0.981582313860924,1000,50,0.5
NN_Mixup_Comb,0.4459431477575938,1000,50,0.5
XGBoost_Mixup_Comb,0.3661706625984777,1000,50,0.6
KRR_Mixup_Comb,0.7937891340738203,1000,50,0.6
NN_Mixup_Comb,0.4457024776013192,1000,50,0.6
XGBoost_Mixup_Comb,0.3511875710724043,1000,50,0.8
KRR_Mixup_Comb,0.6310417246252313,1000,50,0.8
NN_Mixup_Comb,0.4043861893769377,1000,50,0.8
XGBoost_Mixup_Comb,0.357191841696384,1500,50,0.2
KRR_Mixup_Comb,0.8502338644887629,1500,50,0.2
NN_Mixup_Comb,0.4591978492136415,1500,50,0.2
XGBoost_Mixup_Comb,0.3731742163967421,1500,50,0.4
KRR_Mixup_Comb,0.7729512771187168,1500,50,0.4
NN_Mixup_Comb,0.4394478409463507,1500,50,0.4
XGBoost_Mixup_Comb,0.3873386420719612,1500,50,0.5
KRR_Mixup_Comb,0.8764196448520725,1500,50,0.5
NN_Mixup_Comb,0.4528120202518496,1500,50,0.5
XGBoost_Mixup_Comb,0.3766946201319435,1500,50,0.6
KRR_Mixup_Comb,0.7703880031938974,1500,50,0.6
NN_Mixup_Comb,0.4608471331489309,1500,50,0.6
XGBoost_Mixup_Comb,0.357683957464314,1500,50,0.8
KRR_Mixup_Comb,0.5943952526145304,1500,50,0.8
NN_Mixup_Comb,0.4141786783342254,1500,50,0.8
XGBoost_Mixup_Comb,0.3400471879815701,100,100,0.2
KRR_Mixup_Comb,2.4729741897798267,100,100,0.2
NN_Mixup_Comb,0.4416907460378896,100,100,0.2
XGBoost_Mixup_Comb,0.3384883054302833,100,100,0.4
KRR_Mixup_Comb,1.9751750203783531,100,100,0.4
NN_Mixup_Comb,0.4233042991902503,100,100,0.4
XGBoost_Mixup_Comb,0.3292948452346879,100,100,0.5
KRR_Mixup_Comb,1.1666243800727336,100,100,0.5
NN_Mixup_Comb,0.3923738426779528,100,100,0.5
XGBoost_Mixup_Comb,0.3243578806485604,100,100,0.6
KRR_Mixup_Comb,0.8475320425119371,100,100,0.6
NN_Mixup_Comb,0.4227788526901375,100,100,0.6
XGBoost_Mixup_Comb,0.3280548377527712,100,100,0.8
KRR_Mixup_Comb,1.455649034079761,100,100,0.8
NN_Mixup_Comb,0.3706046052842557,100,100,0.8
XGBoost_Mixup_Comb,0.3295258092553371,200,100,0.2
KRR_Mixup_Comb,2.635210815402813,200,100,0.2
NN_Mixup_Comb,0.4312678283420379,200,100,0.2
XGBoost_Mixup_Comb,0.3335811304305944,200,100,0.4
KRR_Mixup_Comb,1.852109062518483,200,100,0.4
NN_Mixup_Comb,0.415308595248383,200,100,0.4
XGBoost_Mixup_Comb,0.3176347011282023,200,100,0.5
KRR_Mixup_Comb,1.1307928151015716,200,100,0.5
NN_Mixup_Comb,0.3810609757375297,200,100,0.5
XGBoost_Mixup_Comb,0.3184082344190673,200,100,0.6
KRR_Mixup_Comb,0.8238811403838696,200,100,0.6
NN_Mixup_Comb,0.4202376575632268,200,100,0.6
XGBoost_Mixup_Comb,0.3229102841525414,200,100,0.8
KRR_Mixup_Comb,1.457156185244543,200,100,0.8
NN_Mixup_Comb,0.3633157120127873,200,100,0.8
XGBoost_Mixup_Comb,0.3572269614956692,500,100,0.2
KRR_Mixup_Comb,2.869662227783764,500,100,0.2
NN_Mixup_Comb,0.4697740625155284,500,100,0.2
XGBoost_Mixup_Comb,0.3587912674858238,500,100,0.4
KRR_Mixup_Comb,2.0104120788038653,500,100,0.4
NN_Mixup_Comb,0.4451220478758227,500,100,0.4
XGBoost_Mixup_Comb,0.3422542908033758,500,100,0.5
KRR_Mixup_Comb,1.1976621000710448,500,100,0.5
NN_Mixup_Comb,0.4195457755760008,500,100,0.5
XGBoost_Mixup_Comb,0.3396803399933187,500,100,0.6
KRR_Mixup_Comb,0.9047009322850066,500,100,0.6
NN_Mixup_Comb,0.4544377551529175,500,100,0.6
XGBoost_Mixup_Comb,0.34281387966287,500,100,0.8
KRR_Mixup_Comb,1.626606707554648,500,100,0.8
NN_Mixup_Comb,0.3851301036354713,500,100,0.8
XGBoost_Mixup_Comb,0.3218301675526753,1000,100,0.2
KRR_Mixup_Comb,2.5798783143690427,1000,100,0.2
NN_Mixup_Comb,0.4117009016316539,1000,100,0.2
XGBoost_Mixup_Comb,0.3220738558890672,1000,100,0.4
KRR_Mixup_Comb,1.9201468569071176,1000,100,0.4
NN_Mixup_Comb,0.398362303074763,1000,100,0.4
XGBoost_Mixup_Comb,0.3141372165621485,1000,100,0.5
KRR_Mixup_Comb,1.1381656718724042,1000,100,0.5
NN_Mixup_Comb,0.382408572031605,1000,100,0.5
XGBoost_Mixup_Comb,0.3124949880933316,1000,100,0.6
KRR_Mixup_Comb,0.8461698332867533,1000,100,0.6
NN_Mixup_Comb,0.4043229628369687,1000,100,0.6
XGBoost_Mixup_Comb,0.3114827742492295,1000,100,0.8
KRR_Mixup_Comb,1.4120648288053672,1000,100,0.8
NN_Mixup_Comb,0.3455280773472144,1000,100,0.8
XGBoost_Mixup_Comb,0.3415541557043665,1500,100,0.2
KRR_Mixup_Comb,2.2846447928527644,1500,100,0.2
NN_Mixup_Comb,0.4308330313738047,1500,100,0.2
XGBoost_Mixup_Comb,0.3380934851256431,1500,100,0.4
KRR_Mixup_Comb,1.8673025735809152,1500,100,0.4
NN_Mixup_Comb,0.4171389982604819,1500,100,0.4
XGBoost_Mixup_Comb,0.3217865024428278,1500,100,0.5
KRR_Mixup_Comb,1.103966143718409,1500,100,0.5
NN_Mixup_Comb,0.3905772309287104,1500,100,0.5
XGBoost_Mixup_Comb,0.3299903208039742,1500,100,0.6
KRR_Mixup_Comb,0.8555552834571756,1500,100,0.6
NN_Mixup_Comb,0.4238387581815194,1500,100,0.6
XGBoost_Mixup_Comb,0.3276647224096602,1500,100,0.8
KRR_Mixup_Comb,1.3955431319034988,1500,100,0.8
NN_Mixup_Comb,0.3611241950880744,1500,100,0.8
XGBoost_Mixup_Comb,0.3264640761524452,2000,100,0.2
KRR_Mixup_Comb,2.461261682640054,2000,100,0.2
NN_Mixup_Comb,0.4457202903443625,2000,100,0.2
XGBoost_Mixup_Comb,0.3249033126556143,2000,100,0.4
KRR_Mixup_Comb,1.8514802001648685,2000,100,0.4
NN_Mixup_Comb,0.4309731416983975,2000,100,0.4
XGBoost_Mixup_Comb,0.3175824137863023,2000,100,0.5
KRR_Mixup_Comb,1.1636842069562197,2000,100,0.5
NN_Mixup_Comb,0.3958908534679041,2000,100,0.5
XGBoost_Mixup_Comb,0.3138540626078483,2000,100,0.6
KRR_Mixup_Comb,0.9092823692145994,2000,100,0.6
NN_Mixup_Comb,0.4251382901586638,2000,100,0.6
XGBoost_Mixup_Comb,0.3163461219927056,2000,100,0.8
KRR_Mixup_Comb,1.4395949391746987,2000,100,0.8
NN_Mixup_Comb,0.3675257799216365,2000,100,0.8
XGBoost_Mixup_Comb,0.3494032033083682,3000,100,0.2
KRR_Mixup_Comb,2.8050924233749828,3000,100,0.2
NN_Mixup_Comb,0.4614696113855857,3000,100,0.2
XGBoost_Mixup_Comb,0.3468068722271003,3000,100,0.4
KRR_Mixup_Comb,2.1320169755861182,3000,100,0.4
NN_Mixup_Comb,0.4398939499313369,3000,100,0.4
XGBoost_Mixup_Comb,0.3318934770161829,3000,100,0.5
KRR_Mixup_Comb,1.1890382697713249,3000,100,0.5
NN_Mixup_Comb,0.404578811275421,3000,100,0.5
XGBoost_Mixup_Comb,0.3345938552999308,3000,100,0.6
KRR_Mixup_Comb,0.8934936040996072,3000,100,0.6
NN_Mixup_Comb,0.4406799124002447,3000,100,0.6
XGBoost_Mixup_Comb,0.3368010673948056,3000,100,0.8
KRR_Mixup_Comb,1.5734760076593004,3000,100,0.8
NN_Mixup_Comb,0.3776334302587079,3000,100,0.8
XGBoost_Mixup_Comb,0.3252722428221217,150,150,0.2
KRR_Mixup_Comb,4.081022103370427,150,150,0.2
NN_Mixup_Comb,0.3749683487032766,150,150,0.2
XGBoost_Mixup_Comb,0.3111861434584784,150,150,0.4
KRR_Mixup_Comb,0.9823689040553876,150,150,0.4
NN_Mixup_Comb,0.3689140734746596,150,150,0.4
XGBoost_Mixup_Comb,0.3189534892659136,150,150,0.5
KRR_Mixup_Comb,0.6674690692622967,150,150,0.5
NN_Mixup_Comb,0.3751533846547073,150,150,0.5
XGBoost_Mixup_Comb,0.3057285130767332,150,150,0.6
KRR_Mixup_Comb,0.949832619425084,150,150,0.6
NN_Mixup_Comb,0.3623794004088274,150,150,0.6
XGBoost_Mixup_Comb,0.3126380662135552,150,150,0.8
KRR_Mixup_Comb,0.8478615078804214,150,150,0.8
NN_Mixup_Comb,0.3618805360743353,150,150,0.8
XGBoost_Mixup_Comb,0.3448958027372057,300,150,0.2
KRR_Mixup_Comb,4.237213412076615,300,150,0.2
NN_Mixup_Comb,0.4079492650278253,300,150,0.2
XGBoost_Mixup_Comb,0.3416816756453721,300,150,0.4
KRR_Mixup_Comb,1.0481159425415187,300,150,0.4
NN_Mixup_Comb,0.3988402755612947,300,150,0.4
XGBoost_Mixup_Comb,0.34384966377017,300,150,0.5
KRR_Mixup_Comb,0.7360848454772977,300,150,0.5
NN_Mixup_Comb,0.4047856633939957,300,150,0.5
XGBoost_Mixup_Comb,0.3347982293731881,300,150,0.6
KRR_Mixup_Comb,1.014465591245665,300,150,0.6
NN_Mixup_Comb,0.3898639767424485,300,150,0.6
XGBoost_Mixup_Comb,0.3444251249891238,300,150,0.8
KRR_Mixup_Comb,0.9048507969208142,300,150,0.8
NN_Mixup_Comb,0.3886966559285462,300,150,0.8
XGBoost_Mixup_Comb,0.3278095852523324,750,150,0.2
KRR_Mixup_Comb,4.9005096664516286,750,150,0.2
NN_Mixup_Comb,0.3848148484421405,750,150,0.2
XGBoost_Mixup_Comb,0.31689655904239,750,150,0.4
KRR_Mixup_Comb,1.195149089546799,750,150,0.4
NN_Mixup_Comb,0.379095163447918,750,150,0.4
XGBoost_Mixup_Comb,0.3216034216754007,750,150,0.5
KRR_Mixup_Comb,0.8587229662227747,750,150,0.5
NN_Mixup_Comb,0.3910100800814747,750,150,0.5
XGBoost_Mixup_Comb,0.3232741497290879,750,150,0.6
KRR_Mixup_Comb,1.1567981972690382,750,150,0.6
NN_Mixup_Comb,0.3707147387821692,750,150,0.6
XGBoost_Mixup_Comb,0.3250266965514582,750,150,0.8
KRR_Mixup_Comb,0.9649245718550552,750,150,0.8
NN_Mixup_Comb,0.3724944624187835,750,150,0.8
XGBoost_Mixup_Comb,0.3247708570634555,1500,150,0.2
KRR_Mixup_Comb,4.125417520945845,1500,150,0.2
NN_Mixup_Comb,0.3736949516870073,1500,150,0.2
XGBoost_Mixup_Comb,0.3236487117488955,1500,150,0.4
KRR_Mixup_Comb,0.96276291417837,1500,150,0.4
NN_Mixup_Comb,0.3722254681612122,1500,150,0.4
XGBoost_Mixup_Comb,0.3235385072156499,1500,150,0.5
KRR_Mixup_Comb,0.6916946721613865,1500,150,0.5
NN_Mixup_Comb,0.3791408358884749,1500,150,0.5
XGBoost_Mixup_Comb,0.3222082240458853,1500,150,0.6
KRR_Mixup_Comb,0.897215839196363,1500,150,0.6
NN_Mixup_Comb,0.356413427548888,1500,150,0.6
XGBoost_Mixup_Comb,0.3261145062734544,1500,150,0.8
KRR_Mixup_Comb,0.8270204689734292,1500,150,0.8
NN_Mixup_Comb,0.3658296913994706,1500,150,0.8
XGBoost_Mixup_Comb,0.3231283475643052,2250,150,0.2
KRR_Mixup_Comb,4.794666775884484,2250,150,0.2
NN_Mixup_Comb,0.3866615418869142,2250,150,0.2
XGBoost_Mixup_Comb,0.3220141417105518,2250,150,0.4
KRR_Mixup_Comb,0.9954213379626388,2250,150,0.4
NN_Mixup_Comb,0.3645488263186336,2250,150,0.4
XGBoost_Mixup_Comb,0.3274948697911594,2250,150,0.5
KRR_Mixup_Comb,0.7253545471472596,2250,150,0.5
NN_Mixup_Comb,0.383824216129096,2250,150,0.5
XGBoost_Mixup_Comb,0.3159380587149438,2250,150,0.6
KRR_Mixup_Comb,0.9920426445844056,2250,150,0.6
NN_Mixup_Comb,0.3631827117465576,2250,150,0.6
XGBoost_Mixup_Comb,0.3203214218610259,2250,150,0.8
KRR_Mixup_Comb,0.9092896158902908,2250,150,0.8
NN_Mixup_Comb,0.3632359444184071,2250,150,0.8
XGBoost_Mixup_Comb,0.3516448676467664,3000,150,0.2
KRR_Mixup_Comb,6.239684858997874,3000,150,0.2
NN_Mixup_Comb,0.4000230114579967,3000,150,0.2
XGBoost_Mixup_Comb,0.3433723226884427,3000,150,0.4
KRR_Mixup_Comb,1.1042142729793931,3000,150,0.4
NN_Mixup_Comb,0.3839895761137901,3000,150,0.4
XGBoost_Mixup_Comb,0.3421007924477692,3000,150,0.5
KRR_Mixup_Comb,0.7998690742088711,3000,150,0.5
NN_Mixup_Comb,0.4016213311468927,3000,150,0.5
XGBoost_Mixup_Comb,0.3330733971852038,3000,150,0.6
KRR_Mixup_Comb,1.0772302942974477,3000,150,0.6
NN_Mixup_Comb,0.3769739333127498,3000,150,0.6
XGBoost_Mixup_Comb,0.336600001538204,3000,150,0.8
KRR_Mixup_Comb,0.9593970589607856,3000,150,0.8
NN_Mixup_Comb,0.3849586444988844,3000,150,0.8
XGBoost_Mixup_Comb,0.3307446525779823,4500,150,0.2
KRR_Mixup_Comb,5.03038968837524,4500,150,0.2
NN_Mixup_Comb,0.3809358058351774,4500,150,0.2
XGBoost_Mixup_Comb,0.3168767913114503,4500,150,0.4
KRR_Mixup_Comb,1.030769466375499,4500,150,0.4
NN_Mixup_Comb,0.3694521027531172,4500,150,0.4
XGBoost_Mixup_Comb,0.3219500364566212,4500,150,0.5
KRR_Mixup_Comb,0.7463937351974931,4500,150,0.5
NN_Mixup_Comb,0.3865858487414524,4500,150,0.5
XGBoost_Mixup_Comb,0.3089985333016251,4500,150,0.6
KRR_Mixup_Comb,1.038467929640004,4500,150,0.6
NN_Mixup_Comb,0.3693069963752277,4500,150,0.6
XGBoost_Mixup_Comb,0.319858779712079,4500,150,0.8
KRR_Mixup_Comb,0.8834335594114947,4500,150,0.8
NN_Mixup_Comb,0.3662883284041637,4500,150,0.8
XGBoost_Mixup_Comb,0.3279011122968622,50,50,0.2
KRR_Mixup_Comb,0.8988451015767234,50,50,0.2
NN_Mixup_Comb,0.4193027792443156,50,50,0.2
XGBoost_Mixup_Comb,0.3353242868152247,50,50,0.4
KRR_Mixup_Comb,1.2114432771863533,50,50,0.4
NN_Mixup_Comb,0.4118473407941062,50,50,0.4
XGBoost_Mixup_Comb,0.3542391130148503,50,50,0.5
KRR_Mixup_Comb,0.6336184779888678,50,50,0.5
NN_Mixup_Comb,0.4204202903739619,50,50,0.5
XGBoost_Mixup_Comb,0.3407800162091629,50,50,0.6
KRR_Mixup_Comb,1.1116947065520686,50,50,0.6
NN_Mixup_Comb,0.4106959611126718,50,50,0.6
XGBoost_Mixup_Comb,0.3422465999077441,50,50,0.8
KRR_Mixup_Comb,0.7133025792783603,50,50,0.8
NN_Mixup_Comb,0.4444636398603568,50,50,0.8
XGBoost_Mixup_Comb,0.3382423413317469,100,50,0.2
KRR_Mixup_Comb,0.969098513095003,100,50,0.2
NN_Mixup_Comb,0.4421679317783172,100,50,0.2
XGBoost_Mixup_Comb,0.338590036221903,100,50,0.4
KRR_Mixup_Comb,1.3195524075735958,100,50,0.4
NN_Mixup_Comb,0.4315602247856254,100,50,0.4
XGBoost_Mixup_Comb,0.3622165890235562,100,50,0.5
KRR_Mixup_Comb,0.6789597605841862,100,50,0.5
NN_Mixup_Comb,0.4420401983151938,100,50,0.5
XGBoost_Mixup_Comb,0.349269363581911,100,50,0.6
KRR_Mixup_Comb,1.1974703671670626,100,50,0.6
NN_Mixup_Comb,0.4351244133062623,100,50,0.6
XGBoost_Mixup_Comb,0.3544084094582629,100,50,0.8
KRR_Mixup_Comb,0.7713778236101455,100,50,0.8
NN_Mixup_Comb,0.4709777431437714,100,50,0.8
XGBoost_Mixup_Comb,0.3410782702511108,250,50,0.2
KRR_Mixup_Comb,1.0016053202213702,250,50,0.2
NN_Mixup_Comb,0.4406386581484027,250,50,0.2
XGBoost_Mixup_Comb,0.3424080796513637,250,50,0.4
KRR_Mixup_Comb,1.3610260967636525,250,50,0.4
NN_Mixup_Comb,0.4271801776520532,250,50,0.4
XGBoost_Mixup_Comb,0.3621342864343401,250,50,0.5
KRR_Mixup_Comb,0.7093137313724872,250,50,0.5
NN_Mixup_Comb,0.4401608680551867,250,50,0.5
XGBoost_Mixup_Comb,0.3517239122324386,250,50,0.6
KRR_Mixup_Comb,1.2452304699317434,250,50,0.6
NN_Mixup_Comb,0.432674234420223,250,50,0.6
XGBoost_Mixup_Comb,0.3525557934603328,250,50,0.8
KRR_Mixup_Comb,0.7840757947147986,250,50,0.8
NN_Mixup_Comb,0.4679031378951111,250,50,0.8
XGBoost_Mixup_Comb,0.341235265893351,500,50,0.2
KRR_Mixup_Comb,1.0293363127173667,500,50,0.2
NN_Mixup_Comb,0.4339793818228235,500,50,0.2
XGBoost_Mixup_Comb,0.3387280334014524,500,50,0.4
KRR_Mixup_Comb,1.321123528365196,500,50,0.4
NN_Mixup_Comb,0.4131501949117978,500,50,0.4
XGBoost_Mixup_Comb,0.3642917608830422,500,50,0.5
KRR_Mixup_Comb,0.7097298386336919,500,50,0.5
NN_Mixup_Comb,0.4279668619999608,500,50,0.5
XGBoost_Mixup_Comb,0.351476139637625,500,50,0.6
KRR_Mixup_Comb,1.2081899069646589,500,50,0.6
NN_Mixup_Comb,0.4189625352500106,500,50,0.6
XGBoost_Mixup_Comb,0.3504809685516706,500,50,0.8
KRR_Mixup_Comb,0.7717901927677357,500,50,0.8
NN_Mixup_Comb,0.4594132643927086,500,50,0.8
XGBoost_Mixup_Comb,0.3517414934864633,750,50,0.2
KRR_Mixup_Comb,1.0323671140007022,750,50,0.2
NN_Mixup_Comb,0.4287902852335039,750,50,0.2
XGBoost_Mixup_Comb,0.3432519089053348,750,50,0.4
KRR_Mixup_Comb,1.257209864993804,750,50,0.4
NN_Mixup_Comb,0.4147472135366271,750,50,0.4
XGBoost_Mixup_Comb,0.3647570632772777,750,50,0.5
KRR_Mixup_Comb,0.698601008540975,750,50,0.5
NN_Mixup_Comb,0.4307376963183301,750,50,0.5
XGBoost_Mixup_Comb,0.35315942193546,750,50,0.6
KRR_Mixup_Comb,1.1732444934365929,750,50,0.6
NN_Mixup_Comb,0.4205424461286613,750,50,0.6
XGBoost_Mixup_Comb,0.3609648078061094,750,50,0.8
KRR_Mixup_Comb,0.7550098550332068,750,50,0.8
NN_Mixup_Comb,0.4530102685605361,750,50,0.8
XGBoost_Mixup_Comb,0.3530084578847842,1000,50,0.2
KRR_Mixup_Comb,0.9685487426483032,1000,50,0.2
NN_Mixup_Comb,0.436110470848884,1000,50,0.2
XGBoost_Mixup_Comb,0.3507612330810809,1000,50,0.4
KRR_Mixup_Comb,1.184528234862303,1000,50,0.4
NN_Mixup_Comb,0.4202037481059856,1000,50,0.4
XGBoost_Mixup_Comb,0.3759689134232194,1000,50,0.5
KRR_Mixup_Comb,0.686983879771796,1000,50,0.5
NN_Mixup_Comb,0.4348905572414459,1000,50,0.5
XGBoost_Mixup_Comb,0.3566083857090407,1000,50,0.6
KRR_Mixup_Comb,1.105964045887405,1000,50,0.6
NN_Mixup_Comb,0.4262866098400492,1000,50,0.6
